,Num.Obs.,Num.Trade,Tot.Ret,Std.Ret,Sharpe.Ratio,Tot.PnL,Win.Ratio
2023-01-23 14:30:00+00:00,78,4,0.011705866,0.007437161,0.39349244,1.664413452,0.75
2023-01-24 14:30:00+00:00,78,4,0.006386469,0.002025528,0.788247502,0.916900635,0.75
2023-01-25 14:30:00+00:00,78,5,0.013710802,0.005241893,0.523124104,1.985794067,0.6
2023-01-26 14:30:00+00:00,78,5,0.018213396,0.00311412,1.16972998,2.861801147,0.8
2023-01-27 14:30:00+00:00,78,4,0.022941499,0.011871184,0.483134158,4.046508789,0.5
2023-01-28 14:30:00+00:00,78,4,0.022941499,0.011871184,0.483134158,4.046508789,0.5
2023-01-29 14:30:00+00:00,78,4,0.022941499,0.011871184,0.483134158,4.046508789,0.5
2023-01-30 14:30:00+00:00,78,7,-0.009236337,0.002931026,-0.450175657,-1.565460205,0.285714286
2023-01-31 14:30:00+00:00,78,4,0.008201197,0.002874501,0.713271322,1.414672852,0.5
2023-02-01 14:30:00+00:00,78,6,0.040756674,0.010320708,0.658169839,7.117507935,0.666666667
2023-02-02 14:30:00+00:00,78,3,-0.017652584,0.020474549,-0.287390688,-3.322219849,0.666666667
2023-02-03 14:30:00+00:00,78,6,-0.016713812,0.009999505,-0.278577319,-3.254669189,0.5
2023-02-04 14:30:00+00:00,78,6,-0.016713812,0.009999505,-0.278577319,-3.254669189,0.5
2023-02-05 14:30:00+00:00,78,6,-0.016713812,0.009999505,-0.278577319,-3.254669189,0.5
2023-02-06 14:30:00+00:00,78,6,-0.005596403,0.003552848,-0.262531352,-1.089019775,0.166666667
2023-02-07 14:30:00+00:00,78,3,0.006651547,0.003706498,0.598187937,1.302017212,0.666666667
2023-02-08 14:30:00+00:00,78,4,0.002500297,0.001206318,0.518167056,0.501693726,0.75
2023-02-09 14:30:00+00:00,78,5,-0.001452069,0.004959951,-0.058551743,-0.275009155,0.6
2023-02-10 14:30:00+00:00,78,3,-0.003461969,0.00368945,-0.312780903,-0.673110962,0.333333333
2023-02-11 14:30:00+00:00,78,3,-0.003461969,0.00368945,-0.312780903,-0.673110962,0.333333333
