,Num.Obs.,Num.Trade,Tot.Ret,Std.Ret,Sharpe.Ratio,Tot.PnL,Win.Ratio
2023-01-23 14:30:00+00:00,78,2,0.005928109,0.00215482,1.375546333,1.134902954,1
2023-01-24 14:30:00+00:00,78,1,0.004589587,0,inf,0.876800537,1
2023-01-25 14:30:00+00:00,78,3,0.013675445,0.007753633,0.587915585,2.60748291,0.333333333
2023-01-26 14:30:00+00:00,78,3,0.011549939,0.003112469,1.236953384,2.262405396,0.666666667
2023-01-27 14:30:00+00:00,78,3,0.013398018,0.005500599,0.811912621,2.73500061,0.666666667
2023-01-28 14:30:00+00:00,78,3,0.013398018,0.005500599,0.811912621,2.73500061,0.666666667
2023-01-29 14:30:00+00:00,78,3,0.013398018,0.005500599,0.811912621,2.73500061,0.666666667
2023-01-30 14:30:00+00:00,78,3,-0.019436865,0.002144651,-3.020983468,-3.781906128,0
2023-01-31 14:30:00+00:00,78,4,0.001801444,0.000968898,0.464817869,0.351898193,0.5
2023-02-01 14:30:00+00:00,78,4,0.019777727,0.006305982,0.784085932,4.097396851,0.75
2023-02-02 14:30:00+00:00,78,4,0.026942066,0.010669219,0.631303631,5.794082642,0.75
2023-02-03 14:30:00+00:00,78,6,-0.012231291,0.002751512,-0.740883026,-2.583496094,0.166666667
2023-02-04 14:30:00+00:00,78,6,-0.012231291,0.002751512,-0.740883026,-2.583496094,0.166666667
2023-02-05 14:30:00+00:00,78,6,-0.012231291,0.002751512,-0.740883026,-2.583496094,0.166666667
2023-02-06 14:30:00+00:00,78,3,-0.016452832,0.001775868,-3.088223395,-3.490280151,0
2023-02-07 14:30:00+00:00,78,4,0.003368857,0.004912419,0.171445945,0.738204956,0.75
2023-02-08 14:30:00+00:00,78,2,0.004993327,0.000560457,4.45468936,1.113601685,1
2023-02-09 14:30:00+00:00,78,3,-0.006966517,0.004309339,-0.538869738,-1.57421875,0.333333333
2023-02-10 14:30:00+00:00,78,2,0.018471099,0.000442922,20.85141135,3.896209717,1
2023-02-11 14:30:00+00:00,78,2,0.018471099,0.000442922,20.85141135,3.896209717,1
2023-02-12 14:30:00+00:00,78,2,0.018471099,0.000442922,20.85141135,3.896209717,1
2023-02-13 14:30:00+00:00,78,2,-0.006172459,7.40E-06,-416.8678267,-1.348495483,0
2023-02-14 14:30:00+00:00,78,3,0.009123361,0.007079415,0.429572274,2.057907104,0.333333333
2023-02-15 14:30:00+00:00,78,5,-0.002830897,0.001755748,-0.322471872,-0.634689331,0.4
2023-02-16 14:30:00+00:00,78,3,-0.003599015,0.001183255,-1.013873764,-0.808609009,0.333333333
2023-02-17 14:30:00+00:00,78,2,0.006709258,0.01256794,0.266919537,1.437194824,0.5
2023-02-18 14:30:00+00:00,78,2,0.006709258,0.01256794,0.266919537,1.437194824,0.5
2023-02-19 14:30:00+00:00,78,2,0.006709258,0.01256794,0.266919537,1.437194824,0.5
2023-02-20 14:30:00+00:00,78,2,0.006709258,0.01256794,0.266919537,1.437194824,0.5
2023-02-21 14:30:00+00:00,78,4,-0.011708467,0.002580636,-1.134261896,-2.445480347,0
2023-02-22 14:30:00+00:00,78,2,0.010696716,0.004632551,1.154516953,2.229293823,1
2023-02-23 14:30:00+00:00,78,4,0.011151098,0.005504372,0.50646555,2.618179321,0.75
2023-02-24 14:30:00+00:00,78,3,0.002785402,0.003614417,0.256878857,0.644607544,0.333333333
2023-02-25 14:30:00+00:00,78,3,0.002785402,0.003614417,0.256878857,0.644607544,0.333333333
2023-02-26 14:30:00+00:00,78,3,0.002785402,0.003614417,0.256878857,0.644607544,0.333333333
2023-02-27 14:30:00+00:00,78,2,0.001682334,0.004312836,0.195037992,0.399993896,0.5
2023-02-28 14:30:00+00:00,78,1,0.009120163,0,inf,2.158905029,1
2023-03-01 14:30:00+00:00,78,4,0.000514222,0.00392952,0.032715352,0.113021851,0.5
2023-03-02 14:30:00+00:00,78,3,0.014060175,0.005396639,0.868452612,3.23500061,0.666666667
2023-03-03 14:30:00+00:00,78,6,0.019535684,0.004933329,0.659989906,4.593704224,1
2023-03-04 14:30:00+00:00,78,6,0.019535684,0.004933329,0.659989906,4.593704224,1
2023-03-05 14:30:00+00:00,78,6,0.019535684,0.004933329,0.659989906,4.593704224,1
2023-03-06 14:30:00+00:00,78,2,-0.006313938,0.000815829,-3.869645762,-1.495010376,0
2023-03-07 14:30:00+00:00,78,4,-0.00548667,0.000873087,-1.571054084,-1.298095703,0
2023-03-08 14:30:00+00:00,78,4,0.00173861,0.001583234,0.274534576,0.421005249,0.5
2023-03-09 14:30:00+00:00,78,5,-0.028445108,0.00249919,-2.27634603,-6.778396606,0
2023-03-10 14:30:00+00:00,78,2,-0.011507031,0.000413672,-13.90840217,-2.67149353,0
2023-03-11 14:30:00+00:00,78,2,-0.011507031,0.000413672,-13.90840217,-2.67149353,0
2023-03-12 14:30:00+00:00,78,2,-0.011507031,0.000413672,-13.90840217,-2.67149353,0
2023-03-13 14:30:00+00:00,78,3,0.002077001,0.005199542,0.133152807,0.479507446,0.666666667
2023-03-14 14:30:00+00:00,78,2,0.002158819,0.012180313,0.088619197,0.531402588,0.5
2023-03-15 14:30:00+00:00,78,3,0.004113342,0.007458256,0.183838422,0.990097046,0.666666667
2023-03-16 14:30:00+00:00,78,4,0.012001155,0.003473049,0.863877459,3.045120239,1
2023-03-17 14:30:00+00:00,78,3,-0.002365601,0.001883235,-0.418712299,-0.614898682,0.333333333
,,,,,,,
Summary (average),78,3.203703704,0.003323663,0.004078833,-7.59277552,0.714416786,0.513580247
