,Num.Obs.,Num.Trade,Tot.Ret,Std.Ret,Sharpe.Ratio,Tot.PnL,Win.Ratio
2023-02-10 14:30:00+00:00,78,3,-0.004745115,0.007017736,-0.225386767,-0.960891724,0.666666667
2023-02-11 14:30:00+00:00,78,3,-0.004745115,0.007017736,-0.225386767,-0.960891724,0.666666667
2023-02-12 14:30:00+00:00,78,3,-0.004745115,0.007017736,-0.225386767,-0.960891724,0.666666667
2023-02-13 14:30:00+00:00,78,7,-0.013470442,0.003006683,-0.640023952,-2.616836548,0.285714286
2023-02-14 14:30:00+00:00,78,5,0.02906419,0.004979727,1.16730059,5.966888428,0.8
2023-02-15 14:30:00+00:00,78,5,0.005586101,0.00659984,0.169279873,1.191207886,0.4
2023-02-16 14:30:00+00:00,78,4,-0.0224352,0.008186468,-0.685130626,-4.716995239,0.25
2023-02-17 14:30:00+00:00,78,6,0.011458566,0.009026339,0.211576473,2.369812012,0.5
2023-02-18 14:30:00+00:00,78,6,0.011458566,0.009026339,0.211576473,2.369812012,0.5
2023-02-19 14:30:00+00:00,78,6,0.011458566,0.009026339,0.211576473,2.369812012,0.5
2023-02-20 14:30:00+00:00,78,6,0.011458566,0.009026339,0.211576473,2.369812012,0.5
2023-02-21 14:30:00+00:00,78,4,-0.00695829,0.003849474,-0.451898735,-1.39781189,0.25
2023-02-22 14:30:00+00:00,78,6,0.001591864,0.009887863,0.026831956,0.258514404,0.166666667
2023-02-23 14:30:00+00:00,78,4,0.017149137,0.009616748,0.445814333,3.432220459,0.5
2023-02-24 14:30:00+00:00,78,4,0.010167341,0.002991852,0.849585905,1.989700317,0.75
2023-02-25 14:30:00+00:00,78,4,0.010167341,0.002991852,0.849585905,1.989700317,0.75
2023-02-26 14:30:00+00:00,78,4,0.010167341,0.002991852,0.849585905,1.989700317,0.75
2023-02-27 14:30:00+00:00,78,6,0.008156714,0.003631758,0.37432345,1.678085327,0.666666667
2023-02-28 14:30:00+00:00,78,4,0.013424336,0.006629161,0.506260703,2.754104614,0.5
2023-03-01 14:30:00+00:00,78,8,0.006842839,0.00219095,0.39040372,1.379684448,0.75
2023-03-02 14:30:00+00:00,78,6,-0.004667052,0.005252507,-0.148089683,-0.883422852,0.333333333
2023-03-03 14:30:00+00:00,78,8,-0.001424749,0.003016669,-0.059036525,-0.287414551,0.5
2023-03-04 14:30:00+00:00,78,8,-0.001424749,0.003016669,-0.059036525,-0.287414551,0.5
2023-03-05 14:30:00+00:00,78,8,-0.001424749,0.003016669,-0.059036525,-0.287414551,0.5
2023-03-06 14:30:00+00:00,78,5,-0.003237724,0.005425352,-0.119355347,-0.641098022,0.2
2023-03-07 14:30:00+00:00,78,7,-0.013773118,0.006388543,-0.307987024,-2.581832886,0.142857143
2023-03-08 14:30:00+00:00,78,6,0.007100674,0.002756567,0.429318599,1.287811279,0.666666667
2023-03-09 14:30:00+00:00,78,9,-0.052192456,0.003417473,-1.696915034,-9.299407959,0
2023-03-10 14:30:00+00:00,78,6,-0.023763947,0.00311289,-1.272341136,-4.165206909,0.166666667
2023-03-11 14:30:00+00:00,78,6,-0.023763947,0.00311289,-1.272341136,-4.165206909,0.166666667
2023-03-12 14:30:00+00:00,78,6,-0.023763947,0.00311289,-1.272341136,-4.165206909,0.166666667
2023-03-13 14:30:00+00:00,78,4,0.011851731,0.011700255,0.253236611,2.077392578,0.25
2023-03-14 14:30:00+00:00,78,8,0.015059259,0.00508253,0.370368207,2.743209839,0.625
2023-03-15 14:30:00+00:00,78,6,-0.01553969,0.002756375,-0.939621305,-2.774490356,0.166666667
2023-03-16 14:30:00+00:00,78,4,0.009486901,0.006629282,0.357765025,1.733734131,0.5
2023-03-17 14:30:00+00:00,78,3,0.002644795,0.000673382,1.309209979,0.474700928,1
,,,,,,,
Summary (Averages),78,5.648148148,0.001112283,0.005671453,-0.008054856,0.194043195,0.458641975
