,Num.Obs.,Num.Trade,Tot.Ret,Std.Ret,Sharpe.Ratio,Tot.PnL,Win.Ratio
2023-01-23 14:30:00+00:00,78,3,0.005933032,0.003170971,0.623681849,1.128082275,0.666666667
2023-01-24 14:30:00+00:00,78,3,-0.002229712,0.005361147,-0.138634016,-0.422805786,0.333333333
2023-01-25 14:30:00+00:00,78,5,0.009765238,0.00195731,0.997822099,1.874389648,0.8
2023-01-26 14:30:00+00:00,78,3,0.006446143,0.001814754,1.18402492,1.270980835,1
2023-01-27 14:30:00+00:00,78,5,0.00928539,0.004453269,0.417014573,1.87197876,0.6
2023-01-28 14:30:00+00:00,78,5,0.00928539,0.004453269,0.417014573,1.87197876,0.6
2023-01-29 14:30:00+00:00,78,5,0.00928539,0.004453269,0.417014573,1.87197876,0.6
2023-01-30 14:30:00+00:00,78,3,-0.006755798,0.000958137,-2.350324353,-1.311172485,0
2023-01-31 14:30:00+00:00,78,7,0.003566838,0.002777398,0.183462487,0.696304321,0.428571429
2023-02-01 14:30:00+00:00,78,5,0.032057817,0.011056241,0.579904454,6.489990234,0.4
2023-02-02 14:30:00+00:00,78,4,0.005207339,0.006861956,0.189717724,1.145492554,0.75
2023-02-03 14:30:00+00:00,78,6,-0.005247812,0.007387687,-0.118390969,-1.135513306,0.666666667
2023-02-04 14:30:00+00:00,78,6,-0.005247812,0.007387687,-0.118390969,-1.135513306,0.666666667
2023-02-05 14:30:00+00:00,78,6,-0.005247812,0.007387687,-0.118390969,-1.135513306,0.666666667
2023-02-06 14:30:00+00:00,78,3,0.000193502,0.007629256,0.00845438,0.034591675,0.333333333
2023-02-07 14:30:00+00:00,78,4,0.026082074,0.007533678,0.865515993,5.707489014,0.75
2023-02-08 14:30:00+00:00,78,3,-0.008599039,0.005885014,-0.487058547,-1.910903931,0.333333333
2023-02-09 14:30:00+00:00,78,5,-0.011099172,0.003420494,-0.648980733,-2.507888794,0.4
2023-02-10 14:30:00+00:00,78,2,-0.00588615,0.003273796,-0.898979356,-1.235107422,0.5
2023-02-11 14:30:00+00:00,78,2,-0.00588615,0.003273796,-0.898979356,-1.235107422,0.5
2023-02-12 14:30:00+00:00,78,2,-0.00588615,0.003273796,-0.898979356,-1.235107422,0.5
2023-02-13 14:30:00+00:00,78,3,0.001503326,0.003573184,0.140241507,0.331878662,0.666666667
2023-02-14 14:30:00+00:00,78,4,0.021851393,0.000536725,10.17810554,4.963378906,1
2023-02-15 14:30:00+00:00,78,5,0.005697298,0.001397779,0.815193142,1.287078857,0.8
2023-02-16 14:30:00+00:00,78,4,-0.005841892,0.008390558,-0.174061507,-1.283905029,0.5
2023-02-17 14:30:00+00:00,78,2,-0.002356458,0.000523874,-2.249071815,-0.498901367,0
2023-02-18 14:30:00+00:00,78,2,-0.002356458,0.000523874,-2.249071815,-0.498901367,0
2023-02-19 14:30:00+00:00,78,2,-0.002356458,0.000523874,-2.249071815,-0.498901367,0
2023-02-20 14:30:00+00:00,78,2,-0.002356458,0.000523874,-2.249071815,-0.498901367,0
2023-02-21 14:30:00+00:00,78,4,0.003656046,0.001908212,0.478988346,0.763595581,0.5
2023-02-22 14:30:00+00:00,78,5,0.004815146,0.004543254,0.211969034,0.986907959,0.8
2023-02-23 14:30:00+00:00,78,5,-0.003412252,0.000476649,-1.431767374,-0.802886963,0
2023-02-24 14:30:00+00:00,78,4,-0.002756053,0.002487074,-0.277037662,-0.639694214,0.25
2023-02-25 14:30:00+00:00,78,4,-0.002756053,0.002487074,-0.277037662,-0.639694214,0.25
2023-02-26 14:30:00+00:00,78,4,-0.002756053,0.002487074,-0.277037662,-0.639694214,0.25
2023-02-27 14:30:00+00:00,78,3,-0.006628756,0.003015525,-0.732736606,-1.56640625,0
2023-02-28 14:30:00+00:00,78,2,-0.023539965,0.012491675,-0.942226156,-5.529998779,0.5
