,Num.Obs.,Num.Trade,Tot.Ret,Std.Ret,Sharpe.Ratio,Tot.PnL,Win.Ratio
2023-01-23 14:30:00+00:00,78,2,0.015106694,0.001700513,4.441804467,2.884994507,1
2023-01-24 14:30:00+00:00,78,5,-0.002426936,0.001577161,-0.307760236,-0.468200684,0.6
2023-01-25 14:30:00+00:00,78,6,0.014125393,0.005493956,0.428513084,2.663604736,0.5
2023-01-26 14:30:00+00:00,78,6,0.007756311,0.005354812,0.241412518,1.511199951,0.5
2023-01-27 14:30:00+00:00,78,5,0.000448367,0.003106849,0.028863107,0.088134766,0.8
2023-01-28 14:30:00+00:00,78,5,0.000448367,0.003106849,0.028863107,0.088134766,0.8
2023-01-29 14:30:00+00:00,78,5,0.000448367,0.003106849,0.028863107,0.088134766,0.8
2023-01-30 14:30:00+00:00,78,7,-0.013130627,0.003264976,-0.574522955,-2.541213989,0.285714286
2023-01-31 14:30:00+00:00,78,7,-0.007101592,0.003396727,-0.298673792,-1.387893677,0.142857143
2023-02-01 14:30:00+00:00,78,6,0.013521893,0.009241982,0.243849087,2.850021362,0.5
2023-02-02 14:30:00+00:00,78,5,0.019727452,0.009708462,0.406397061,4.243911743,0.4
2023-02-03 14:30:00+00:00,78,9,-0.013737431,0.002659743,-0.573882957,-2.904495239,0.333333333
2023-02-04 14:30:00+00:00,78,9,-0.013737431,0.002659743,-0.573882957,-2.904495239,0.333333333
2023-02-05 14:30:00+00:00,78,9,-0.013737431,0.002659743,-0.573882957,-2.904495239,0.333333333
2023-02-06 14:30:00+00:00,78,6,-0.007836168,0.004761804,-0.274271705,-1.656112671,0.333333333
2023-02-07 14:30:00+00:00,78,6,0.011368981,0.007002703,0.270585544,2.456924438,0.666666667
2023-02-08 14:30:00+00:00,78,5,0.006166458,0.003343331,0.368881114,1.365020752,0.6
2023-02-09 14:30:00+00:00,78,7,-0.013603022,0.002493876,-0.77922421,-3.093414307,0.142857143
2023-02-10 14:30:00+00:00,78,5,0.001952863,0.007491962,0.052132211,0.386016846,0.6
2023-02-11 14:30:00+00:00,78,5,0.001952863,0.007491962,0.052132211,0.386016846,0.6
2023-02-12 14:30:00+00:00,78,5,0.001952863,0.007491962,0.052132211,0.386016846,0.6
2023-02-13 14:30:00+00:00,78,4,0.003111031,0.002644732,0.294078108,0.675491333,0.25
2023-02-14 14:30:00+00:00,78,5,-0.010664595,0.004288385,-0.497371181,-2.41859436,0.2
2023-02-15 14:30:00+00:00,78,7,0.006882452,0.002468801,0.398253027,1.558502197,0.428571429
2023-02-16 14:30:00+00:00,78,6,-0.025124701,0.002077565,-2.015556733,-5.606582642,0
2023-02-17 14:30:00+00:00,78,4,0.006308562,0.006193888,0.254628498,1.348312378,0.75
2023-02-18 14:30:00+00:00,78,4,0.006308562,0.006193888,0.254628498,1.348312378,0.75
2023-02-19 14:30:00+00:00,78,4,0.006308562,0.006193888,0.254628498,1.348312378,0.75
2023-02-20 14:30:00+00:00,78,4,0.006308562,0.006193888,0.254628498,1.348312378,0.75
2023-02-21 14:30:00+00:00,78,6,-0.025190479,0.00192736,-2.178323129,-5.262893677,0
2023-02-22 14:30:00+00:00,78,7,0.006233545,0.005018039,0.177461034,1.303085327,0.714285714
2023-02-23 14:30:00+00:00,78,4,0.021822608,0.005614288,0.971744233,5.127975464,1
2023-02-24 14:30:00+00:00,78,4,0.014854748,0.003815656,0.973276022,3.439605713,1
2023-02-25 14:30:00+00:00,78,4,0.014854748,0.003815656,0.973276022,3.439605713,1
2023-02-26 14:30:00+00:00,78,4,0.014854748,0.003815656,0.973276022,3.439605713,1
2023-02-27 14:30:00+00:00,78,3,0.006158513,0.003990779,0.514395202,1.45980835,0.666666667
2023-02-28 14:30:00+00:00,78,7,0.015472281,0.002050804,1.077784957,3.653213501,0.857142857
2023-03-01 14:30:00+00:00,78,7,-0.008564062,0.005829155,-0.209882469,-1.944885254,0.285714286
2023-03-02 14:30:00+00:00,78,5,0.015768857,0.006047039,0.521539764,3.62260437,0.6
2023-03-03 14:30:00+00:00,78,5,0.016141341,0.004565696,0.707070393,3.790115356,0.8
2023-03-04 14:30:00+00:00,78,5,0.016141341,0.004565696,0.707070393,3.790115356,0.8
2023-03-05 14:30:00+00:00,78,5,0.016141341,0.004565696,0.707070393,3.790115356,0.8
2023-03-06 14:30:00+00:00,78,7,-0.009129177,0.002637212,-0.494525338,-2.179718018,0.285714286
2023-03-07 14:30:00+00:00,78,5,-0.006510729,0.006438801,-0.202234206,-1.498886108,0.2
2023-03-08 14:30:00+00:00,78,5,0.002856499,0.003146876,0.181545079,0.697402954,0.4
2023-03-09 14:30:00+00:00,78,5,-0.021458266,0.003287177,-1.305574,-5.143997192,0.2
2023-03-10 14:30:00+00:00,78,5,0.005613173,0.006484473,0.173126567,1.295181274,0.6
2023-03-11 14:30:00+00:00,78,5,0.005613173,0.006484473,0.173126567,1.295181274,0.6
2023-03-12 14:30:00+00:00,78,5,0.005613173,0.006484473,0.173126567,1.295181274,0.6
2023-03-13 14:30:00+00:00,78,5,0.017112523,0.005772428,0.592905561,3.934310913,0.8
2023-03-14 14:30:00+00:00,78,8,0.00816721,0.005342347,0.191096002,1.954498291,0.625
2023-03-15 14:30:00+00:00,78,4,0.011627896,0.004754105,0.611466157,2.759994507,0.75
2023-03-16 14:30:00+00:00,78,5,0.016177702,0.00190084,1.702163631,4.089508057,0.8
2023-03-17 14:30:00+00:00,78,7,-0.007318503,0.003795807,-0.275435593,-1.883880615,0.142857143
,,,,,,,
Summary (Average),78,5.462962963,0.003002942,0.004546695,0.172644261,0.69264306,0.56069224
