,Num.Obs.,Num.Trade,Tot.Ret,Std.Ret,Sharpe.Ratio,Tot.PnL,Win.Ratio
2023-02-17 14:30:00+00:00,78,3,0.025195083,0.009264981,0.906462825,5.134002686,1
2023-02-18 14:30:00+00:00,78,3,0.025195083,0.009264981,0.906462825,5.134002686,1
2023-02-19 14:30:00+00:00,78,3,0.025195083,0.009264981,0.906462825,5.134002686,1
2023-02-20 14:30:00+00:00,78,3,0.025195083,0.009264981,0.906462825,5.134002686,1
2023-02-21 14:30:00+00:00,78,3,-0.005273653,0.005769531,-0.304684099,-1.040618896,0.333333333
2023-02-22 14:30:00+00:00,78,5,-0.012128352,0.005842609,-0.415169057,-2.436172485,0.2
2023-02-23 14:30:00+00:00,78,3,0.014645178,0.007677472,0.635850733,2.910507202,0.666666667
2023-02-24 14:30:00+00:00,78,4,0.001891103,0.001698436,0.278359484,0.369186401,0.5
2023-02-25 14:30:00+00:00,78,4,0.001891103,0.001698436,0.278359484,0.369186401,0.5
2023-02-26 14:30:00+00:00,78,4,0.001891103,0.001698436,0.278359484,0.369186401,0.5
2023-02-27 14:30:00+00:00,78,3,0.005157062,0.003162527,0.543559123,1.064300537,0.333333333
2023-02-28 14:30:00+00:00,78,4,0.002443155,0.002879484,0.212117421,0.506790161,0.5
2023-03-01 14:30:00+00:00,78,6,0.006794675,0.001707196,0.663336887,1.369796753,0.833333333
2023-03-02 14:30:00+00:00,78,7,0.008493879,0.004076252,0.29767818,1.604690552,0.714285714
2023-03-03 14:30:00+00:00,78,4,-0.007130228,0.003191431,-0.55854465,-1.427108765,0.25
2023-03-04 14:30:00+00:00,78,4,-0.007130228,0.003191431,-0.55854465,-1.427108765,0.25
2023-03-05 14:30:00+00:00,78,4,-0.007130228,0.003191431,-0.55854465,-1.427108765,0.25
2023-03-06 14:30:00+00:00,78,4,-0.005594207,0.004620301,-0.302697105,-1.094192505,0.25
2023-03-07 14:30:00+00:00,78,5,-0.010379587,0.007743645,-0.268080117,-1.941421509,0.2
2023-03-08 14:30:00+00:00,78,6,0.007312565,0.001298077,0.938897469,1.324005127,0.833333333
2023-03-09 14:30:00+00:00,78,6,-0.046796594,0.004348087,-1.793761632,-8.312210083,0
2023-03-10 14:30:00+00:00,78,3,-0.010518709,0.003209401,-1.0924893,-1.843109131,0.333333333
2023-03-11 14:30:00+00:00,78,3,-0.010518709,0.003209401,-1.0924893,-1.843109131,0.333333333
2023-03-12 14:30:00+00:00,78,3,-0.010518709,0.003209401,-1.0924893,-1.843109131,0.333333333
2023-03-13 14:30:00+00:00,78,3,0.012955283,0.010980932,0.393266035,2.265014648,0.333333333
2023-03-14 14:30:00+00:00,78,5,0.01250091,0.006039825,0.413949439,2.274917603,0.6
2023-03-15 14:30:00+00:00,78,5,-0.015222485,0.003778894,-0.805658283,-2.713882446,0.2
2023-03-16 14:30:00+00:00,78,4,-0.008233622,0.002523044,-0.815842215,-1.523193359,0.25
2023-03-17 14:30:00+00:00,78,4,0.001244295,0.002685224,0.115846482,0.227294922,0.5
,,,,,,,
Summary (Average),78,4.185185185,-0.000424245,0.00470476,-0.080279087,-0.029898749,0.460626102
