,Num.Obs.,Num.Trade,Tot.Ret,Std.Ret,Sharpe.Ratio,Tot.PnL,Win.Ratio
2023-01-23 14:30:00+00:00,78,2,0.012664712,0.010112121,0.626214421,1.797103882,0.5
2023-01-24 14:30:00+00:00,78,3,0.002677558,0.004021009,0.221964015,0.383804321,0.666666667
2023-01-25 14:30:00+00:00,78,3,0.016485053,0.007325248,0.750147724,2.37399292,0.666666667
2023-01-26 14:30:00+00:00,78,3,0.018590947,0.002756187,2.248389326,2.927185059,1
2023-01-27 14:30:00+00:00,78,2,0.010359764,0.015193354,0.340930783,1.830001831,0.5
2023-01-28 14:30:00+00:00,78,2,0.010359764,0.015193354,0.340930783,1.830001831,0.5
2023-01-29 14:30:00+00:00,78,2,0.010359764,0.015193354,0.340930783,1.830001831,0.5
2023-01-30 14:30:00+00:00,78,4,-0.007971887,0.003433309,-0.580481406,-1.340377808,0.5
2023-01-31 14:30:00+00:00,78,3,0.00543699,0.004332202,0.418339186,0.939285278,0.666666667
2023-02-01 14:30:00+00:00,78,4,0.036310165,0.011151924,0.813988772,6.368911743,1
2023-02-02 14:30:00+00:00,78,2,-0.028013574,0.024798236,-0.564829979,-5.295501709,0.5
2023-02-03 14:30:00+00:00,78,3,-0.018188528,0.013206478,-0.459080979,-3.579986572,0.333333333
2023-02-04 14:30:00+00:00,78,3,-0.018188528,0.013206478,-0.459080979,-3.579986572,0.333333333
2023-02-05 14:30:00+00:00,78,3,-0.018188528,0.013206478,-0.459080979,-3.579986572,0.333333333
2023-02-06 14:30:00+00:00,78,3,0.003134411,0.004224291,0.247332267,0.608093262,0.333333333
2023-02-07 14:30:00+00:00,78,2,0.013843732,0.009504779,0.728251136,2.707199097,0.5
2023-02-08 14:30:00+00:00,78,3,0.012260013,0.000872538,4.68365909,2.451797485,1
2023-02-09 14:30:00+00:00,78,4,-0.007317211,0.003490175,-0.524129214,-1.524795532,0.5
2023-02-10 14:30:00+00:00,78,4,0.001698995,0.005615096,0.07564407,0.330200195,0.5
2023-02-11 14:30:00+00:00,78,4,0.001698995,0.005615096,0.07564407,0.330200195,0.5
2023-02-12 14:30:00+00:00,78,4,0.001698995,0.005615096,0.07564407,0.330200195,0.5
2023-02-13 14:30:00+00:00,78,3,0.008543059,0.003403271,0.836749886,1.661499023,0.666666667
2023-02-14 14:30:00+00:00,78,3,0.030666078,0.004771001,2.14253263,6.208602905,1
2023-02-15 14:30:00+00:00,78,3,0.002629642,0.002409404,0.363802461,0.559906006,0.666666667
2023-02-16 14:30:00+00:00,78,2,-0.067177988,0.013929435,-2.411368061,-14.04029846,0
2023-02-17 14:30:00+00:00,78,3,0.022361225,0.002985672,2.496503582,4.558517456,1
2023-02-18 14:30:00+00:00,78,3,0.022361225,0.002985672,2.496503582,4.558517456,1
2023-02-19 14:30:00+00:00,78,3,0.022361225,0.002985672,2.496503582,4.558517456,1
2023-02-20 14:30:00+00:00,78,3,0.022361225,0.002985672,2.496503582,4.558517456,1
2023-02-21 14:30:00+00:00,78,4,-0.004553793,0.003101993,-0.36700544,-0.895706177,0.75
2023-02-22 14:30:00+00:00,78,4,0.017721003,0.003050109,1.452489212,3.529693604,1
2023-02-23 14:30:00+00:00,78,3,0.008050014,0.001241312,2.161695033,1.617095947,1
2023-02-24 14:30:00+00:00,78,3,0.008706814,0.00450608,0.644079001,1.708908081,0.666666667
2023-02-25 14:30:00+00:00,78,3,0.008706814,0.00450608,0.644079001,1.708908081,0.666666667
2023-02-26 14:30:00+00:00,78,3,0.008706814,0.00450608,0.644079001,1.708908081,0.666666667
2023-02-27 14:30:00+00:00,78,2,0.003707789,0.004300051,0.431133113,0.770812988,0.5
2023-02-28 14:30:00+00:00,78,2,-0.00749605,0.008907291,-0.420781651,-1.549682617,0.5
2023-03-01 14:30:00+00:00,78,4,0.006623207,0.001857985,0.891181555,1.3309021,1
2023-03-02 14:30:00+00:00,78,3,0.005230576,0.001517428,1.149000217,0.995300293,1
2023-03-03 14:30:00+00:00,78,3,-0.001493683,0.005380985,-0.092528509,-0.289993286,0.666666667
2023-03-04 14:30:00+00:00,78,3,-0.001493683,0.005380985,-0.092528509,-0.289993286,0.666666667
2023-03-05 14:30:00+00:00,78,3,-0.001493683,0.005380985,-0.092528509,-0.289993286,0.666666667
2023-03-06 14:30:00+00:00,78,4,-0.010091989,0.003813505,-0.661595295,-1.963806152,0.25
2023-03-07 14:30:00+00:00,78,3,-0.009676302,0.008017475,-0.402300438,-1.853790283,0.333333333
2023-03-08 14:30:00+00:00,78,2,-0.001283797,0.004882367,-0.131472825,-0.229995728,0.5
2023-03-09 14:30:00+00:00,78,4,-0.003854717,0.009127842,-0.105575804,-0.620391846,0.75
2023-03-10 14:30:00+00:00,78,2,-0.020725479,0.005984403,-1.731624583,-3.630905151,0
2023-03-11 14:30:00+00:00,78,2,-0.020725479,0.005984403,-1.731624583,-3.630905151,0
2023-03-12 14:30:00+00:00,78,2,-0.020725479,0.005984403,-1.731624583,-3.630905151,0
2023-03-13 14:30:00+00:00,78,3,0.009708839,0.005206359,0.621601252,1.673599243,0.666666667
2023-03-14 14:30:00+00:00,78,2,-0.00285834,0.000382584,-3.735572073,-0.520004272,0
2023-03-15 14:30:00+00:00,78,4,0.009724025,0.003723631,0.65285906,1.747116089,0.75
2023-03-16 14:30:00+00:00,78,3,0.004825992,0.002611589,0.615971285,0.892089844,0.333333333
2023-03-17 14:30:00+00:00,78,3,0.006215852,0.001500895,1.380476528,1.114486694,1
,,,,,,,
Summary (Average),78,2.962962963,0.002134677,0.00621073,0.367609994,0.373386524,0.601851852
