,Num.Obs.,Num.Trade,Tot.Ret,Std.Ret,Sharpe.Ratio,Tot.PnL,Win.Ratio
2023-02-11 14:30:00+00:00,78,5,-0.000449171,0.001739337,-0.051648544,-0.043502808,0.4
2023-02-12 14:30:00+00:00,78,5,-0.000449171,0.001739337,-0.051648544,-0.043502808,0.4
2023-02-13 14:30:00+00:00,78,4,0.004646891,0.002164726,0.536660458,0.441001892,0.75
2023-02-14 14:30:00+00:00,78,4,0.011118016,0.001667435,1.666933565,1.042808533,1
2023-02-15 14:30:00+00:00,78,5,0.000929051,0.002162335,0.085930348,0.090003967,0.4
2023-02-16 14:30:00+00:00,78,5,-0.009729304,0.006088892,-0.319575529,-0.935310364,0.6
2023-02-17 14:30:00+00:00,78,6,0.005795401,0.001454062,0.664277193,0.544891357,0.666666667
2023-02-18 14:30:00+00:00,78,6,0.005795401,0.001454062,0.664277193,0.544891357,0.666666667
2023-02-19 14:30:00+00:00,78,6,0.005795401,0.001454062,0.664277193,0.544891357,0.666666667
2023-02-20 14:30:00+00:00,78,6,0.005795401,0.001454062,0.664277193,0.544891357,0.666666667
2023-02-21 14:30:00+00:00,78,4,-0.001238439,0.001726813,-0.179295412,-0.114387512,0.5
2023-02-22 14:30:00+00:00,78,7,-0.000871826,0.001639896,-0.075947862,-0.079986572,0.571428571
2023-02-23 14:30:00+00:00,78,4,0.000373347,0.001961708,0.047579342,0.033996582,0.5
2023-02-24 14:30:00+00:00,78,5,0.001275507,0.000659108,0.387040585,0.113792419,0.6
2023-02-25 14:30:00+00:00,78,5,0.001275507,0.000659108,0.387040585,0.113792419,0.6
2023-02-26 14:30:00+00:00,78,5,0.001275507,0.000659108,0.387040585,0.113792419,0.6
2023-02-27 14:30:00+00:00,78,6,0.002573975,0.001064951,0.402831561,0.231987,0.666666667
2023-02-28 14:30:00+00:00,78,5,-0.006673538,0.004604984,-0.289839807,-0.606994629,0.4
2023-03-01 14:30:00+00:00,78,5,-0.001151118,0.002604131,-0.088407051,-0.10319519,0.6
2023-03-02 14:30:00+00:00,78,5,0.006085556,0.001019492,1.193840946,0.552307129,0.8
2023-03-03 14:30:00+00:00,78,5,0.004932535,0.000724449,1.361733484,0.462394714,1
2023-03-04 14:30:00+00:00,78,5,0.004932535,0.000724449,1.361733484,0.462394714,1
2023-03-05 14:30:00+00:00,78,5,0.004932535,0.000724449,1.361733484,0.462394714,1
2023-03-06 14:30:00+00:00,78,5,-0.002777085,0.000883305,-0.628794397,-0.266204834,0.4
2023-03-07 14:30:00+00:00,78,4,0.000680429,0.001842065,0.092345902,0.065002441,0.75
2023-03-08 14:30:00+00:00,78,3,-0.012244384,0.003948724,-1.033615265,-1.168296814,0
2023-03-09 14:30:00+00:00,78,6,-0.011631597,0.002538204,-0.763768054,-1.090087891,0.333333333
2023-03-10 14:30:00+00:00,78,3,-0.015381061,0.005355146,-0.957400646,-1.409996033,0
2023-03-11 14:30:00+00:00,78,3,-0.015381061,0.005355146,-0.957400646,-1.409996033,0
2023-03-12 14:30:00+00:00,78,3,-0.015381061,0.005355146,-0.957400646,-1.409996033,0
2023-03-13 14:30:00+00:00,78,4,-0.010212351,0.005339284,-0.478170486,-0.940002441,0.5
2023-03-14 14:30:00+00:00,78,6,0.004504197,0.003425249,0.219166403,0.418006897,0.666666667
2023-03-15 14:30:00+00:00,78,7,0.023230361,0.003461494,0.958725677,2.229110718,0.714285714
2023-03-16 14:30:00+00:00,78,5,0.011879767,0.004430072,0.536323816,1.194999695,0.6
2023-03-17 14:30:00+00:00,78,3,-0.001366009,0.003209521,-0.141870479,-0.140106201,0.666666667
,,,,,,,
Summary (Average),78,4.611111111,0.000727216,0.002743286,0.312877961,0.073567426,0.603703704
