,Num.Obs.,Num.Trade,Tot.Ret,Std.Ret,Sharpe.Ratio,Tot.PnL,Win.Ratio
2023-02-27 14:30:00+00:00,78,3,0.001244138,0.002296561,0.180579793,0.112297058,0.666666667
2023-02-28 14:30:00+00:00,78,2,-0.007426071,0.007137186,-0.520237998,-0.674995422,0.5
2023-03-01 14:30:00+00:00,78,2,-0.00150386,0.002743746,-0.274052389,-0.136695862,0.5
2023-03-02 14:30:00+00:00,78,3,0.00575249,0.000685285,2.798099359,0.523605347,1
2023-03-03 14:30:00+00:00,78,4,0.005139253,0.001602907,0.801552098,0.48109436,0.5
2023-03-04 14:30:00+00:00,78,4,0.005139253,0.001602907,0.801552098,0.48109436,0.5
2023-03-05 14:30:00+00:00,78,4,0.005139253,0.001602907,0.801552098,0.48109436,0.5
2023-03-06 14:30:00+00:00,78,4,-0.001195584,0.001827715,-0.163535338,-0.114997864,0.5
2023-03-07 14:30:00+00:00,78,3,-0.000541311,0.002551521,-0.070717433,-0.050003052,0.666666667
2023-03-08 14:30:00+00:00,78,2,-0.009166551,0.004003241,-1.144891181,-0.875007629,0
2023-03-09 14:30:00+00:00,78,3,-0.011815061,0.004097723,-0.961107857,-1.110092163,0.333333333
2023-03-10 14:30:00+00:00,78,3,-0.017024821,0.005796799,-0.978978303,-1.559692383,0
2023-03-11 14:30:00+00:00,78,3,-0.017024821,0.005796799,-0.978978303,-1.559692383,0
2023-03-12 14:30:00+00:00,78,3,-0.017024821,0.005796799,-0.978978303,-1.559692383,0
2023-03-13 14:30:00+00:00,78,5,-0.014535104,0.003273494,-0.888048372,-1.341194153,0.2
2023-03-14 14:30:00+00:00,78,4,0.000528261,0.00422806,0.031235438,0.044998169,0.5
2023-03-15 14:30:00+00:00,78,5,0.018240123,0.004247416,0.858881036,1.746002197,0.8
2023-03-16 14:30:00+00:00,78,2,0.011026726,0.007193935,0.766390492,1.115104675,0.5
2023-03-17 14:30:00+00:00,78,2,0.003941939,0.00348614,0.565372931,0.400100708,0.5
,,,,,,,
Summary (Average),78,3.314814815,0.00026605,0.003071043,2.457553279,0.027300941,0.585185185
