,Num.Obs.,Num.Trade,Tot.Ret,Std.Ret,Sharpe.Ratio,Tot.PnL,Win.Ratio
2023-01-23 14:30:00+00:00,78,5,0.009135035,0.007475171,0.244410071,1.251998901,0.6
2023-01-24 14:30:00+00:00,78,4,0.007036027,0.001895757,0.927864969,1.009979248,0.75
2023-01-25 14:30:00+00:00,78,7,0.023795894,0.00419827,0.809717643,3.426879883,0.857142857
2023-01-26 14:30:00+00:00,78,5,-0.00023985,0.008633039,-0.005556567,-0.040802002,0.6
2023-01-27 14:30:00+00:00,78,8,0.030889342,0.008492257,0.454669189,5.387283325,0.5
2023-01-28 14:30:00+00:00,78,8,0.030889342,0.008492257,0.454669189,5.387283325,0.5
2023-01-29 14:30:00+00:00,78,8,0.030889342,0.008492257,0.454669189,5.387283325,0.5
2023-01-30 14:30:00+00:00,78,9,0.001805432,0.002777498,0.07222457,0.318527222,0.555555556
2023-01-31 14:30:00+00:00,78,5,0.008736491,0.002109967,0.828116203,1.507781982,0.8
2023-02-01 14:30:00+00:00,78,6,0.049267934,0.00986214,0.832610575,8.568908691,0.833333333
2023-02-02 14:30:00+00:00,78,3,-0.025118343,0.018793909,-0.445505028,-4.76222229,0.666666667
2023-02-03 14:30:00+00:00,78,6,-0.018559939,0.008923668,-0.346642559,-3.631103516,0.166666667
2023-02-04 14:30:00+00:00,78,6,-0.018559939,0.008923668,-0.346642559,-3.631103516,0.166666667
2023-02-05 14:30:00+00:00,78,6,-0.018559939,0.008923668,-0.346642559,-3.631103516,0.166666667
2023-02-06 14:30:00+00:00,78,4,6.34E-05,0.004176342,0.0037974,0.011001587,0.25
2023-02-07 14:30:00+00:00,78,3,0.0025455,0.007091216,0.119655072,0.51701355,0.666666667
2023-02-08 14:30:00+00:00,78,5,0.008194955,0.001858489,0.881894171,1.651397705,0.8
2023-02-09 14:30:00+00:00,78,7,-0.007730502,0.004676558,-0.236147488,-1.603103638,0.571428571
2023-02-10 14:30:00+00:00,78,4,-0.006996496,0.006191808,-0.282490006,-1.363998413,0.5
2023-02-11 14:30:00+00:00,78,4,-0.006996496,0.006191808,-0.282490006,-1.363998413,0.5
2023-02-12 14:30:00+00:00,78,4,-0.006996496,0.006191808,-0.282490006,-1.363998413,0.5
2023-02-13 14:30:00+00:00,78,6,0.01275244,0.002921976,0.727386854,2.476013184,0.5
2023-02-14 14:30:00+00:00,78,6,0.022833187,0.003390297,1.122477167,4.623199463,0.833333333
2023-02-15 14:30:00+00:00,78,5,0.018003503,0.005465961,0.658749752,3.801696777,0.8
2023-02-16 14:30:00+00:00,78,3,-0.047296394,0.01699411,-0.927701711,-9.867904663,0
2023-02-17 14:30:00+00:00,78,6,0.014794022,0.00405336,0.608302826,2.999694824,0.833333333
2023-02-18 14:30:00+00:00,78,6,0.014794022,0.00405336,0.608302826,2.999694824,0.833333333
2023-02-19 14:30:00+00:00,78,6,0.014794022,0.00405336,0.608302826,2.999694824,0.833333333
2023-02-20 14:30:00+00:00,78,6,0.014794022,0.00405336,0.608302826,2.999694824,0.833333333
2023-02-21 14:30:00+00:00,78,4,-0.028012723,0.002117592,-3.307144186,-5.624389648,0
2023-02-22 14:30:00+00:00,78,6,0.031227004,0.00364146,1.429234559,6.226486206,0.833333333
2023-02-23 14:30:00+00:00,78,3,0.001875393,0.000906541,0.689578734,0.381500244,0.666666667
2023-02-24 14:30:00+00:00,78,4,-0.000202769,0.002491699,-0.020344501,-0.037796021,0.5
2023-02-25 14:30:00+00:00,78,4,-0.000202769,0.002491699,-0.020344501,-0.037796021,0.5
2023-02-26 14:30:00+00:00,78,4,-0.000202769,0.002491699,-0.020344501,-0.037796021,0.5
2023-02-27 14:30:00+00:00,78,5,0.003047859,0.004735982,0.128710751,0.638824463,0.6
2023-02-28 14:30:00+00:00,78,2,-0.005707491,0.008785542,-0.324822893,-1.179901123,0.5
2023-03-01 14:30:00+00:00,78,6,0.006067559,0.002882482,0.350829513,1.225204468,0.666666667
2023-03-02 14:30:00+00:00,78,6,-0.001965956,0.006064847,-0.054025984,-0.374282837,0.666666667
2023-03-03 14:30:00+00:00,78,7,0.002365528,0.002995537,0.112812007,0.477310181,0.714285714
2023-03-04 14:30:00+00:00,78,7,0.002365528,0.002995537,0.112812007,0.477310181,0.714285714
2023-03-05 14:30:00+00:00,78,7,0.002365528,0.002995537,0.112812007,0.477310181,0.714285714
2023-03-06 14:30:00+00:00,78,4,-0.009541497,0.004643881,-0.513659663,-1.851806641,0.5
2023-03-07 14:30:00+00:00,78,5,-0.00052784,0.004895245,-0.021565428,-0.119491577,0.6
2023-03-08 14:30:00+00:00,78,6,-0.000487274,0.003789686,-0.021429846,-0.087814331,0.166666667
2023-03-09 14:30:00+00:00,78,5,-0.00121055,0.005687054,-0.04257213,-0.18119812,0.6
2023-03-10 14:30:00+00:00,78,7,0.013547111,0.004602246,0.420512422,2.380599976,0.571428571
2023-03-11 14:30:00+00:00,78,7,0.013547111,0.004602246,0.420512422,2.380599976,0.571428571
2023-03-12 14:30:00+00:00,78,7,0.013547111,0.004602246,0.420512422,2.380599976,0.571428571
2023-03-13 14:30:00+00:00,78,4,0.023252994,0.010158816,0.572236816,3.957611084,0.5
2023-03-14 14:30:00+00:00,78,7,0.000666883,0.005594806,0.017028122,0.11680603,0.571428571
2023-03-15 14:30:00+00:00,78,7,0.032974132,0.005625908,0.837303105,5.902511597,0.857142857
2023-03-16 14:30:00+00:00,78,4,0.007792949,0.002455245,0.793500145,1.440582275,0.5
2023-03-17 14:30:00+00:00,78,4,0.002051701,0.003073858,0.166866946,0.36920166,0.5
,,,,,,,
Summary (Average),78,5.425925926,0.004955413,0.005457125,0.180793022,0.840108801,0.574132863
